AD_GROUP_ID,CAMPAIGN_ID,CUSTOMER_ID,AD_GROUP_AD_ROTATION_MODE,AD_GROUP_CPC_BID_MICROS,AD_GROUP_CPM_BID_MICROS,AD_GROUP_CPV_BID_MICROS,AD_GROUP_DISPLAY_CUSTOM_BID_DIMENSION,AD_GROUP_EFFECTIVE_TARGET_CPA_MICROS,AD_GROUP_EFFECTIVE_TARGET_CPA_SOURCE,AD_GROUP_EFFECTIVE_TARGET_ROAS,AD_GROUP_EFFECTIVE_TARGET_ROAS_SOURCE,AD_GROUP_NAME,AD_GROUP_STATUS,AD_GROUP_TRACKING_URL_TEMPLATE,AD_GROUP_TYPE,AD_GROUP_URL_CUSTOM_PARAMETERS,CAMPAIGN_BIDDING_STRATEGY,CAMPAIGN_BIDDING_STRATEGY_TYPE,CAMPAIGN_MANUAL_CPC_ENHANCED_CPC_ENABLED,CAMPAIGN_PERCENT_CPC_ENHANCED_CPC_ENABLED
123531095441,12607685204,8005392514,ROTATE_FOREVER,4000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IT Risk - Home Page - Remarketing,PAUSED,,DISPLAY_STANDARD,"[{""key"":""adgroup"",""value"":""it_risk_home_page_remarketing""}]",,MANUAL_CPC,true,false
118867908143,12657568731,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IM - Safety Incident Management,ENABLED,,SEARCH_STANDARD,[],,MANUAL_CPC,true,false
118867908183,12657568731,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,INV - Investigations,PAUSED,,SEARCH_STANDARD,[],,MANUAL_CPC,true,false
118867908223,12657568731,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,Ops - Security Operations,PAUSED,,SEARCH_STANDARD,[],,MANUAL_CPC,true,false
118867908383,12657568731,8005392514,ROTATE_FOREVER,10000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,Incident Management Solutions,REMOVED,,SEARCH_STANDARD,[],,MANUAL_CPC,true,false
118867908423,12657568731,8005392514,UNSPECIFIED,10000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,Incident Management Tools,REMOVED,,SEARCH_STANDARD,[],,MANUAL_CPC,true,false
118867908463,12657568731,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IM - Physical Incident Management,ENABLED,,SEARCH_STANDARD,[],,MANUAL_CPC,true,false
118867908623,12657568731,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,CS - Corporate Security,ENABLED,,SEARCH_STANDARD,[],,MANUAL_CPC,true,false
118867908663,12657568731,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IM - Incident Logging,PAUSED,,SEARCH_STANDARD,[],,MANUAL_CPC,true,false
118867908703,12657568731,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,Ops - Security Dispatch,PAUSED,,SEARCH_STANDARD,[],,MANUAL_CPC,true,false
118867908863,12657568731,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IM - Incident Reporting,ENABLED,,SEARCH_STANDARD,[],,MANUAL_CPC,true,false
118867908903,12657568731,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,Ops - Command Center,PAUSED,,SEARCH_STANDARD,[],,MANUAL_CPC,true,false
120381976476,12657568731,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,PS - Physical Security,PAUSED,,SEARCH_STANDARD,[],,MANUAL_CPC,true,false
121024413323,12657568731,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,PS - Physical Security Reporting,PAUSED,,SEARCH_STANDARD,[],,MANUAL_CPC,true,false
121409655517,12657568731,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,CS - Office Security,PAUSED,,SEARCH_STANDARD,[],,MANUAL_CPC,true,false
121409995877,12657568731,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IM - Security Incident Management,ENABLED,,SEARCH_STANDARD,[],,MANUAL_CPC,true,false
121894576272,12657568731,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,INV - Incident Investigations,PAUSED,,SEARCH_STANDARD,[],,MANUAL_CPC,true,false
121894589712,12657568731,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,INV - Security Investigations,PAUSED,,SEARCH_STANDARD,[],,MANUAL_CPC,true,false
125080798727,12657568731,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IM - Employee Incident Management,ENABLED,,SEARCH_STANDARD,[],,MANUAL_CPC,true,false
126976016610,15773238201,8005392514,UNSPECIFIED,15000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,CS - Command Center,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""cs_command_center""}]",,MANUAL_CPC,false,false
127166900850,15773238201,8005392514,UNSPECIFIED,50000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,GRC - Enterprise Risk Management,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_enterprise_risk_management""}]",,MANUAL_CPC,false,false
127166901010,15773238201,8005392514,UNSPECIFIED,50000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,GRC - Risk Management,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_risk_management""}]",,MANUAL_CPC,false,false
127166901050,15773238201,8005392514,UNSPECIFIED,50000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,GRC - GRC,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_grc""}]",,MANUAL_CPC,false,false
127166901090,15773238201,8005392514,UNSPECIFIED,30000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,GRC - Governance,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_governance""}]",,MANUAL_CPC,false,false
127166901250,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,GRC - ORM,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_orm""}]",,MANUAL_CPC,false,false
131077880359,15773238201,8005392514,UNSPECIFIED,30000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,CS - Case Management,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""cs_case_management""}]",,MANUAL_CPC,false,false
131077880399,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,CS - Enterprise Security Risk Management,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""cs_enterprise_security_risk_management""}]",,MANUAL_CPC,false,false
132056034196,15773238201,8005392514,UNSPECIFIED,50000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,GRC - Compliance,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_compliance""}]",,MANUAL_CPC,false,false
132056034236,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,GRC - Financial Compliance,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_financial_compliance""}]",,MANUAL_CPC,false,false
132056034396,15773238201,8005392514,UNSPECIFIED,20000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,GRC - COSO Compliance,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_coso_compliance""}]",,MANUAL_CPC,false,false
132056034436,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,GRC - SOX Compliance,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_sox_compliance""}]",,MANUAL_CPC,false,false
132056034476,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,GRC - Regulatory Compliance,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_regulatory_compliance""}]",,MANUAL_CPC,false,false
133445348873,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,CS - ESRM,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""cs_esrm""}]",,MANUAL_CPC,false,false
133445349033,15773238201,8005392514,UNSPECIFIED,10000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,CS - Security Operations,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""cs_security_operations""}]",,MANUAL_CPC,false,false
133445349073,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,GRC - Internal Audit,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_internal_audit""}]",,MANUAL_CPC,false,false
133445349113,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,GRC -  Vendor Risk Management,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc__vendor_risk_management""}]",,MANUAL_CPC,false,false
134573739489,15773238201,8005392514,UNSPECIFIED,35000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,CS - Corporate Security,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""cs_corporate_security""}]",,MANUAL_CPC,false,false
134573739529,15773238201,8005392514,UNSPECIFIED,50000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,CS - Incident Management,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""cs_incident_management""}]",,MANUAL_CPC,false,false
134573739569,15773238201,8005392514,UNSPECIFIED,50000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,CS - Incident Reporting,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""cs_incident_reporting""}]",,MANUAL_CPC,false,false
134573739729,15773238201,8005392514,UNSPECIFIED,35000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,CS - Physical Security,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""cs_physical_security""}]",,MANUAL_CPC,false,false
134814295874,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,GRC -  VRM,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc__vrm""}]",,MANUAL_CPC,false,false
135641100607,15773238201,8005392514,UNSPECIFIED,20000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IS - Information Security Software,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""is_information_security_software""}]",,MANUAL_CPC,false,false
135641100647,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IS - IT Risk,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""is_it_risk""}]",,MANUAL_CPC,false,false
135641100687,15773238201,8005392514,UNSPECIFIED,30000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IS - IT Compliance,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""is_it_compliance""}]",,MANUAL_CPC,false,false
135641100847,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IS - IT GRC,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""is_it_grc""}]",,MANUAL_CPC,false,false
135641100887,15773238201,8005392514,UNSPECIFIED,30000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IS - SOC 2,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""is_soc_2""}]",,MANUAL_CPC,false,false
135641100927,15773238201,8005392514,UNSPECIFIED,30000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IS - ISO 27001,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""is_iso_27001""}]",,MANUAL_CPC,false,false
135641101087,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IS - ISO 27002,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""is_iso_27002""}]",,MANUAL_CPC,false,false
135641101127,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IS - ISO 22301,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""is_iso_22301""}]",,MANUAL_CPC,false,false
135641101167,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IS - ISO 9001,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""is_iso_9001""}]",,MANUAL_CPC,false,false
135641101327,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IS - ISO 27000,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""is_iso_27000""}]",,MANUAL_CPC,false,false
135641393167,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IS - ISO 27018,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""is_iso_27018""}]",,MANUAL_CPC,false,false
135641393207,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IS - ISO 27017,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""is_iso_27017""}]",,MANUAL_CPC,false,false
135641393247,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IS - SIG,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""is_sig""}]",,MANUAL_CPC,false,false
135641393407,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IS - HIPAA,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""is_hipaa""}]",,MANUAL_CPC,false,false
135641393447,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IS - COBIT5,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""is_cobit5""}]",,MANUAL_CPC,false,false
135641393487,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IS - NIST,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""is_nist""}]",,MANUAL_CPC,false,false
135669834407,15773238201,8005392514,UNSPECIFIED,1000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,GRC - Risk Intelligence,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_risk_intelligence""}]",,MANUAL_CPC,false,false
137151635932,15773238201,8005392514,UNSPECIFIED,50000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,CS - Investigations,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""cs_investigations""}]",,MANUAL_CPC,false,false
137151676532,15773238201,8005392514,UNSPECIFIED,50000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,CS - Incident Reporting #3,REMOVED,,SEARCH_STANDARD,[],,MANUAL_CPC,false,false
137419756528,15773238201,8005392514,UNSPECIFIED,20000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IS - PCI,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""is_pci""}]",,MANUAL_CPC,false,false
137419756688,15773238201,8005392514,UNSPECIFIED,10000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IS - FFIEC,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""is_ffiec""}]",,MANUAL_CPC,false,false
139101946274,15773238201,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,GRC - ASCENT,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""grc_ascent""}]",,MANUAL_CPC,false,false
132235566859,15840656551,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IM - Accident Reporting Software,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""im_accident_reporting_software""}]",,MANUAL_CPC,false,false
135713491647,15840656551,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IM - Safety Incident Management,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""im_safety_incident_management""}]",,MANUAL_CPC,false,false
135713491807,15840656551,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,INV - Workplace Investigations,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""inv_workplace_investigations""}]",,MANUAL_CPC,false,false
135713491847,15840656551,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IND - IM - Hospitals,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""ind_im_hospitals""}]",,MANUAL_CPC,false,false
135713491887,15840656551,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IM - Physical Incident Management,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""im_physical_incident_management""}]",,MANUAL_CPC,false,false
135713492047,15840656551,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,CS - Enterprise Security Risk Management (ESRM),ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""cs_enterprise_security_risk_management_esrm""}]",,MANUAL_CPC,false,false
135713492087,15840656551,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IM - Security Reporting Software,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""im_security_reporting_software""}]",,MANUAL_CPC,false,false
135713492127,15840656551,8005392514,UNSPECIFIED,15000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,CS - Security Dispatch,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""cs_security_dispatch""}]",,MANUAL_CPC,false,false
135713492287,15840656551,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IM - Security Incident Reporting,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""im_security_incident_reporting""}]",,MANUAL_CPC,false,false
135713492327,15840656551,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IND - IM - Healthcare,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""ind_im_healthcare""}]",,MANUAL_CPC,false,false
135713492367,15840656551,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,CS - Security Guard Tracking,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""cs_security_guard_tracking""}]",,MANUAL_CPC,false,false
135713492527,15840656551,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,CS - Security Guard Reporting,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""cs_security_guard_reporting""}]",,MANUAL_CPC,false,false
135713492567,15840656551,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,CS - Building Security Software,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""cs_building_security_software""}]",,MANUAL_CPC,false,false
135713492607,15840656551,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IM - Security Incident Management,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""im_security_incident_management""}]",,MANUAL_CPC,false,false
135713492767,15840656551,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,INV - Incident Investigations,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""inv_incident_investigations""}]",,MANUAL_CPC,false,false
135713492807,15840656551,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,INV - Security Investigations,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""inv_security_investigations""}]",,MANUAL_CPC,false,false
135713492847,15840656551,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IM - Employee Incident Management,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""im_employee_incident_management""}]",,MANUAL_CPC,false,false
141174751157,15840656551,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,CS - Security Guard Tracking #2,REMOVED,,SEARCH_STANDARD,[],,MANUAL_CPC,false,false
132358316585,15977905917,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,INV - Investigations Case Management,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""inv_investigations_case_management""}]",,MANUAL_CPC,false,false
132358316625,15977905917,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IM - Incident Response,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""im_incident_response""}]",,MANUAL_CPC,false,false
132358316785,15977905917,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IM - Safety Management Software,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""im_safety_management_software""}]",,MANUAL_CPC,false,false
132358316825,15977905917,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,INV - Case Management Software,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""inv_case_management_software""}]",,MANUAL_CPC,false,false
132358316865,15977905917,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IM - EHS Management Software,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""im_ehs_management_software""}]",,MANUAL_CPC,false,false
132358317025,15977905917,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,INV - Investigations,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""inv_investigations""}]",,MANUAL_CPC,false,false
132358317065,15977905917,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,PS - Physical Security,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""ps_physical_security""}]",,MANUAL_CPC,false,false
132358317105,15977905917,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IM - Incident Management,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""im_incident_management""}]",,MANUAL_CPC,false,false
132358317265,15977905917,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,OPS - Security Operations,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""ops_security_operations""}]",,MANUAL_CPC,false,false
132358317305,15977905917,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IM - Incident Tracking,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""im_incident_tracking""}]",,MANUAL_CPC,false,false
132358317345,15977905917,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,CS - Corporate Security Software,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""cs_corporate_security_software""}]",,MANUAL_CPC,false,false
132358317505,15977905917,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IM - Incident Logging,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""im_incident_logging""}]",,MANUAL_CPC,false,false
132358317545,15977905917,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,OPS - Security Dispatch,PAUSED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""ops_security_dispatch""}]",,MANUAL_CPC,false,false
132358317585,15977905917,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IM - Incident Reporting,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""im_incident_reporting""}]",,MANUAL_CPC,false,false
132358317745,15977905917,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,OPS - Command Center,ENABLED,,SEARCH_STANDARD,"[{""key"":""adgroup"",""value"":""ops_command_center""}]",,MANUAL_CPC,false,false
129451009101,15981738184,8005392514,UNSPECIFIED,25000000,10000,0,UNSPECIFIED,0,UNSPECIFIED,0.0,UNSPECIFIED,IM - Accident Reporting Software,REMOVED,,SEARCH_STANDARD,[],,MANUAL_CPC,false,false
